city,state_id,state_name,county_fips,county_name,zips
Shrewsbury,WV,West Virginia,54039,Kanawha,25015
Paragon Estates,CO,Colorado,8013,Boulder,80303
Hubbard,IA,Iowa,19083,Hardin,50122
Metolius,OR,Oregon,41031,Jefferson,97741
Mount Hope,KS,Kansas,20173,Sedgwick,67108
Sonoita,AZ,Arizona,4023,Santa Cruz,85637
Dawson,TX,Texas,48349,Navarro,76639
Dauphin,PA,Pennsylvania,42043,Dauphin,17018
Flint Creek,OK,Oklahoma,40041,Delaware,74338 74347
Wiconsico,PA,Pennsylvania,42043,Dauphin,17097
Granite,UT,Utah,49035,Salt Lake,84092
Ogden,IL,Illinois,17019,Champaign,61859
Deer Trail,CO,Colorado,8005,Arapahoe,80105
Kansas,OK,Oklahoma,40041,Delaware,74347
Pineland,TX,Texas,48403,Sabine,75968
Lakeville,NY,New York,36051,Livingston,14480
Diamond City,AR,Arkansas,5009,Boone,72630 72644
Grassflat,PA,Pennsylvania,42033,Clearfield,16839
Freelandville,IN,Indiana,18083,Knox,47512 47535
East Sparta,OH,Ohio,39151,Stark,44626
Lyons,NE,Nebraska,31021,Burt,68038
Rutledge,PA,Pennsylvania,42045,Delaware,19070
Scribner,NE,Nebraska,31053,Dodge,68057
Vassar,KS,Kansas,20139,Osage,66543
West Union,WV,West Virginia,54017,Doddridge,26456
Tekoa,WA,Washington,53075,Whitman,99033
Tecumseh,IN,Indiana,18167,Vigo,47885
Cumby,TX,Texas,48223,Hopkins,75433
Escalante,UT,Utah,49017,Garfield,84726
Lakeville,IN,Indiana,18141,St. Joseph,46536
Smiths Grove,KY,Kentucky,21227,Warren,42171
Walthill,NE,Nebraska,31173,Thurston,68067
Kimball,MN,Minnesota,27145,Stearns,55353
Darby,MT,Montana,30081,Ravalli,59829
Ferrelview,MO,Missouri,29165,Platte,64163
Isle,MN,Minnesota,27095,Mille Lacs,56342 56386
East Orosi,CA,California,6107,Tulare,93647
Van Buren,MO,Missouri,29035,Carter,63965
Gobles,MI,Michigan,26159,Van Buren,49055
Elmwood,WI,Wisconsin,55093,Pierce,54740
Francesville,IN,Indiana,18131,Pulaski,47946
Bromley,KY,Kentucky,21117,Kenton,41017 41016
Prospect,NC,North Carolina,37155,Robeson,28372 28364
Gosport,IN,Indiana,18119,Owen,47433
Hollins,AL,Alabama,1027,Clay,35072
Sunrise Beach Village,TX,Texas,48299,Llano,78643
Cambridge,IA,Iowa,19169,Story,50046
Brasher Falls,NY,New York,36089,St. Lawrence,13613
Morning Sun,IA,Iowa,19115,Louisa,52640
Grazierville,PA,Pennsylvania,42013,Blair,16686
Culbertson,MT,Montana,30085,Roosevelt,59218
Cedar Point,TX,Texas,48373,Polk,77351
McLean,IL,Illinois,17113,McLean,61754
Perdido,AL,Alabama,1003,Baldwin,36562
Lakewood Park,TN,Tennessee,47031,Coffee,37018
Graettinger,IA,Iowa,19147,Palo Alto,51342
Mackinaw City,MI,Michigan,26031,Cheboygan,49701
Moose Creek,AK,Alaska,2090,Fairbanks North Star,99705
Bear Rocks,PA,Pennsylvania,42051,Fayette,15610
Zayante,CA,California,6087,Santa Cruz,95018
Eden,UT,Utah,49057,Weber,84310
Chevy Chase Section Three,MD,Maryland,24031,Montgomery,20815
Wedowee,AL,Alabama,1111,Randolph,36278
Melbourne,IA,Iowa,19127,Marshall,50162
Piney Point,MD,Maryland,24037,St. Mary's,20674 20690
Goshen,OH,Ohio,39025,Clermont,45122
Raymond,IA,Iowa,19013,Black Hawk,50667
